complaint_id,txn_id,user_id,merchant_id,complaint_text,disputed_amount_clean,transaction_timestamp_clean,reported_timestamp_clean,bank_response_timestamp_clean,resolution_status_clean,severity_clean,reason_code_clean,channel_clean,report_delay_days,txn_fk_valid,user_fk_valid,merchant_fk_valid,txn_amount,merchant_category_final,txn_status,disputed_amount_imputed
CBK0001354,TXN00014155,USR29864,MCH9709,Customer says amount was debited twice.,2193.93,2026-02-01 00:00:00,2026-02-06 00:00:00,2026-02-19 00:00:00,RESOLVED,MEDIUM,Duplicate Debit,Email,5.0,True,True,False,18917.5,Restaurant,SUCCESS,False
CBK0001015,TXN00016813,USR32994,MCH3718,User reports money deducted but merchant denies receiving payment.,9012.82,2026-03-06 17:47:01,,,OPEN,HIGH,Duplicate Debit,Branch,,True,False,True,22647.46,Grocery,SUCCESS,False
CBK0002601,TXN00008048,USR47942,MCH3036,Payment made to unknown merchant as per customer statement.,7477.0,2026-02-07 03:19:43,2026-02-10 00:00:00,2026-03-04 00:00:00,IN_PROGRESS,HIGH,Suspected Fraud,IVR,2.0,True,False,False,789.06,Telecom,SUCCESS,False
CBK0001159,TXN00004247,USR78862,MCH9098,Merchant service was not delivered after payment. NA,1908.75,2026-01-30 00:00:00,,,IN_PROGRESS,MEDIUM,Service Not Delivered,Chatbot,,True,False,True,6279.47,,SUCCESS,False
CBK0000535,TXN00013922,USR57069,MCH3346,Customer complaint text unclear due to poor call center notes.,1204.8,2026-02-27 00:00:00,2026-03-04 00:00:00,2026-03-12 22:10:12,IN_PROGRESS,MEDIUM,Account Takeover,App,5.0,True,True,False,1204.8,Grocery,SUCCESS,True
CBK0000581,TXN00007551,USR73632,MCH8435,merchant service was not delivered after payment.,1887.02,2026-01-11 00:00:00,2026-01-14 00:00:00,2026-01-28 00:00:00,RESOLVED,MEDIUM,Duplicate Debit,Chatbot,3.0,True,False,True,23642.38,Transportation,SUCCESS,False
CBK0002148,TXN00006250,USR11419,MCH4680,Payment made to unknown merchant as per customer statement.,836.39,2026-01-28 00:26:31,2026-01-29 00:00:00,2026-02-26 00:00:00,IN_PROGRESS,LOW,Customer Dispute,Chatbot,0.0,True,False,False,2162.53,Medical / Pharmacy,SUCCESS,False
CBK0001882,TXN00001309,USR58639,MCH2755,suspicious high-value payment disputed by customer.,8492.86,2026-01-27 00:00:00,2026-01-29 03:01:00,,PENDING_BANK,HIGH,Account Takeover,Email,2.0,True,False,True,8492.86,Grocery,FAILED,True
CBK0000659,TXN00017737,USR53527,MCH3861,Payment made to unknown merchant as per customer statement.,1419.1,2026-02-11 00:00:00,2026-02-16 00:00:00,2026-02-28 23:40:00,CLOSED,CRITICAL,Customer Dispute,Chatbot,5.0,True,False,False,16989.39,Telecom,SUCCESS,False
CBK0001128,TXN00007988,USR69706,MCH2973,Merchant service was not delivered after payment.,1309.6,2026-01-11 00:00:00,2026-01-17 00:00:00,,RESOLVED,LOW,Unauthorized Transaction,IVR,6.0,True,True,True,11337.01,Medical / Pharmacy,SUCCESS,False
CBK0001019,TXN00010667,USR25121,MCH5175,Complaint received after multiple failed attempts.,276.61,2026-03-01 00:00:00,2026-03-02 09:12:00,2026-03-16 09:12:00,OPEN,LOW,Customer Dispute,Email,1.0,True,False,False,94.66,Medical / Pharmacy,SUCCESS,False
CBK0002025,TXN00011048,USR73065,MCH3751,Suspicious high-value payment disputed by customer.,946.11,2026-02-09 00:00:00,2026-02-11 00:00:00,2026-03-11 00:00:00,CLOSED,LOW,Customer Dispute,App,2.0,True,True,False,9666.52,Medical / Pharmacy,SUCCESS,False
CBK0000548,TXN00010219,USR53771,MCH4421,customer says transaction was not authorized.,9344.29,2026-03-03 00:00:00,2026-03-06 00:00:00,2026-03-23 00:00:00,IN_PROGRESS,HIGH,Unauthorized Transaction,Chatbot,3.0,True,False,True,13551.59,Medical / Pharmacy,SUCCESS,False
CBK0001720,TXN00009955,USR71375,MCH7982,user claims account was compromised before transaction.,2132.38,2026-03-04 05:18:00,2026-03-11 00:00:00,,PENDING_BANK,MEDIUM,Service Not Delivered,Chatbot,6.0,True,False,True,4163.35,Transportation,SUCCESS,False
CBK0002283,TXN00010523,USR84010,MCH6886,Customer complaint text unclear due to poor call center notes.,907.87,2026-02-22 02:27:40,2026-02-25 00:00:00,,IN_PROGRESS,HIGH,Wrong Amount,App,2.0,True,False,False,21840.25,Grocery,SUCCESS,False
CBK0000008,TXN00010497,USR15241,MCH2822,Merchant service was not delivered after payment.,1549.8,2026-02-10 00:00:00,2026-02-15 00:00:00,2026-02-16 00:00:00,PENDING_BANK,MEDIUM,Account Takeover,Chatbot,5.0,True,False,False,13220.46,Medical / Pharmacy,SUCCESS,False
CBK0000850,TXN00013581,USR49649,MCH8251,Payment made to unknown merchant as per customer statement.,162.44,2026-01-09 00:00:00,2026-01-09 22:29:08,2026-01-24 22:29:00,CLOSED,LOW,Suspected Fraud,Chatbot,0.0,True,False,False,3852.09,Transportation,SUCCESS,False
CBK0002122,TXN00015416,USR51198,MCH5655,Merchant service was not delivered after payment.,4100.6,2026-02-07 00:00:00,2026-02-09 00:00:00,,REJECTED,LOW,Wrong Amount,Email,2.0,True,False,False,18826.19,Transportation,SUCCESS,False
CBK0002649,TXN00007227,USR18102,MCH8436,Payment made to unknown merchant as per customer statement.,3120.43,2026-03-03 00:00:00,2026-03-06 08:40:00,2026-03-15 00:00:00,REJECTED,MEDIUM,Service Not Delivered,Email,3.0,True,True,True,21484.53,Transportation,SUCCESS,False
CBK0002301,TXN00016200,USR35882,MCH8547,Suspicious high-value payment disputed by customer.,1071.38,2026-01-20 15:12:31,2026-01-22 03:12:00,2026-02-07 00:00:00,CLOSED,HIGH,Service Not Delivered,Email,1.0,True,False,False,19118.59,Apparel,SUCCESS,False
CBK0001793,TXN00004370,USR75457,MCH8779,user claims account was compromised before transaction.,733.59,2026-01-24 00:00:00,2026-01-30 00:00:00,2026-02-16 00:00:00,PENDING_BANK,MEDIUM,Unauthorized Transaction,IVR,6.0,True,False,True,4619.63,Grocery,SUCCESS,False
CBK0002022,TXN00011522,USR85266,MCH4641,User claims account was compromised before transaction.,1768.79,,,2026-05-01 00:00:00,PENDING_BANK,HIGH,Service Not Delivered,App,,True,False,True,456.78,Restaurant,SUCCESS,False
CBK0001053,TXN00012989,USR53359,MCH4181,Customer says transaction was not authorized.,2439.31,2026-02-22 00:00:00,2026-02-28 09:07:48,2026-03-21 00:00:00,IN_PROGRESS,LOW,Customer Dispute,Branch,6.0,True,False,False,11608.74,Grocery,SUCCESS,False
CBK0000766,TXN00012205,USR25990,MCH4590,Customer complaint text unclear due to poor call center notes.,2093.79,2026-01-08 15:49:00,,2026-02-09 00:00:00,PENDING_BANK,MEDIUM,Service Not Delivered,Branch,,True,False,False,1718.11,Medical / Pharmacy,SUCCESS,False
CBK0002308,TXN00006966,USR87795,MCH4912,Customer says transaction was not authorized.,645.29,2026-02-11 00:00:00,2026-02-12 20:09:09,2026-02-17 00:00:00,IN_PROGRESS,MEDIUM,Service Not Delivered,Email,1.0,True,False,True,3170.0,Transportation,SUCCESS,False
CBK0001472,TXN00015404,USR62254,MCH1722,user says upi pin was not entered by them.,1356.41,2026-03-29 00:00:00,2026-03-30 00:00:00,2026-03-31 17:46:38,OPEN,LOW,Customer Dispute,App,1.0,True,True,True,4902.42,Book Store,SUCCESS,False
CBK0001737,TXN00035157,USR51742,MCH3992,Customer says transaction was not authorized.,4673.28,2026-01-22 00:00:00,,,CLOSED,CRITICAL,Account Takeover,App,,False,False,False,,,,False
CBK0000416,TXN00011455,USR31649,MCH3367,User claims account was compromised before transaction.,5856.29,2026-03-15 00:00:00,2026-03-17 00:00:00,2026-03-19 00:00:00,RESOLVED,MEDIUM,Suspected Fraud,Branch,2.0,True,False,False,24649.0,Restaurant,SUCCESS,False
CBK0001659,TXN00013503,USR75281,MCH8953,Customer says transaction was not authorized.,2276.34,2026-03-29 00:00:00,2026-04-01 23:21:32,,REJECTED,MEDIUM,Service Not Delivered,Call Center,3.0,True,False,True,4113.78,Department Store,SUCCESS,False
CBK0001784,TXN00013078,USR21865,MCH5686,Complaint received after multiple failed attempts.,26923.0,,2026-03-11 16:33:33,2026-03-25 00:00:00,IN_PROGRESS,HIGH,Customer Dispute,Call Center,,True,False,False,16342.48,Medical / Pharmacy,SUCCESS,False
CBK0001450,TXN00009783,USR83126,MCH9291,User says UPI PIN was not entered by them.,2123.46,2026-01-24 22:52:00,2026-01-30 00:00:00,2026-02-15 00:00:00,CLOSED,MEDIUM,Duplicate Debit,Chatbot,5.0,True,True,True,17394.06,Misc Retail,SUCCESS,False
CBK0002715,TXN00004748,USR44569,MCH3100,Payment made to unknown merchant as per cust statement.,3976.68,2026-02-09 00:00:00,2026-02-09 00:00:00,2026-02-25 00:00:00,CLOSED,LOW,Service Not Delivered,Email,0.0,True,False,False,983.56,Medical / Pharmacy,SUCCESS,False
CBK0001083,TXN00012710,USR93300,MCH8278,Customer says transaction was not authorized. NA,1691.84,2026-03-31 09:56:13,2026-04-04 00:00:00,,IN_PROGRESS,LOW,Service Not Delivered,Call Center,3.0,True,False,False,8213.52,Hotel / Lodging,SUCCESS,False
CBK0001401,TXN00005811,USR43185,MCH1236,user says upi pin was not entered by them.,636.43,2026-02-17 19:01:40,2026-02-18 20:01:40,,CLOSED,MEDIUM,Wrong Amount,Chatbot,1.0,True,False,False,4171.8,Restaurant,SUCCESS,False
CBK0002028,TXN00013363,USR79366,MCH1123,User claims account was compromised before transaction.,740.0,2026-02-15 00:00:00,,2026-02-27 00:00:00,REJECTED,LOW,Customer Dispute,Chatbot,,True,False,False,8910.61,Hotel / Lodging,SUCCESS,False
CBK0001705,TXN00019762,USR21831,MCH4473,User claims account was compromised before transaction.,978.26,2026-01-29 00:00:00,2026-02-01 11:13:12,2026-02-13 00:00:00,RESOLVED,HIGH,Suspected Fraud,Email,3.0,True,False,False,24378.11,Grocery,SUCCESS,False
CBK0002651,TXN00011973,USR27533,MCH7670,Payment made to unknown merchant as per customer statement.,50.0,2026-02-16 20:01:15,2026-02-19 15:01:15,2026-02-26 15:01:15,OPEN,HIGH,Service Not Delivered,Branch,2.0,True,True,False,9685.01,Department Store,SUCCESS,False
CBK0000233,TXN00018991,USR98336,MCH7031,Customer complaint text unclear due to poor call center notes.,5661.32,2026-02-17 00:00:00,2026-02-23 00:00:00,2026-03-23 17:03:00,OPEN,MEDIUM,Unauthorized Transaction,IVR,6.0,True,True,True,9745.99,Restaurant,SUCCESS,False
CBK0002624,TXN00001580,USR72987,MCH6380,Customer complaint text unclear due to poor call center notes.,19958.58,2026-01-18 00:00:00,2026-01-22 00:00:00,2026-01-25 01:58:32,PENDING_BANK,CRITICAL,Unauthorized Transaction,App,4.0,True,True,True,13672.0,Hotel / Lodging,SUCCESS,False
CBK0000713,TXN00015731,USR42970,MCH8779,user says upi pin was not entered by them.,18979.68,2026-02-08 00:00:00,2026-02-11 00:00:00,2026-03-03 18:11:53,OPEN,HIGH,Customer Dispute,Email,3.0,True,True,True,18979.68,Grocery,SUCCESS,True
CBK0002349,TXN00003229,USR86279,MCH1006,User reports money deducted but merchant denies receiving payment.,12194.3,2026-02-21 00:00:00,2026-02-26 12:36:19,2026-03-25 00:00:00,IN_PROGRESS,MEDIUM,Duplicate Debit,Chatbot,5.0,True,False,False,2642.58,Grocery,SUCCESS,False
CBK0001368,TXN00017555,USR49364,MCH8953,user reports money deducted but merchant denies receiving payment.,2069.43,2026-01-24 07:12:30,,2026-02-14 00:00:00,OPEN,LOW,Unauthorized Transaction,Chatbot,,True,False,True,23032.95,Misc Retail,SUCCESS,False
CBK0002527,TXN00014880,USR22078,MCH5647,Payment made to unknown merchant as per customer statement.,3936.04,2026-01-13 00:00:00,,2026-02-02 00:00:00,RESOLVED,MEDIUM,Unauthorized Transaction,Email,,True,False,False,864.54,Grocery,SUCCESS,False
CBK0000355,TXN00010372,USR64774,MCH3196,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,307.0,2026-03-08 13:27:13,2026-03-23 00:00:00,2026-04-11 00:00:00,IN_PROGRESS,CRITICAL,Unauthorized Transaction,IVR,14.0,True,False,False,22612.8,,SUCCESS,False
CBK0000500,TXN00002450,USR53546,MCH7357,User claims account was compromised before transaction.,896.7,2026-01-21 00:00:00,2026-01-23 00:00:00,,PENDING_BANK,MEDIUM,Wrong Amount,Chatbot,2.0,True,True,True,8568.0,Grocery,SUCCESS,False
CBK0000213,TXN00019537,USR55133,MCH1458,User reports money deducted but merchant denies receiving payment. NA,613.06,2026-02-15 00:00:00,2026-02-15 13:11:18,2026-02-15 00:00:00,REJECTED,MEDIUM,Customer Dispute,Call Center,0.0,True,False,True,12047.82,Book Store,SUCCESS,False
CBK0000214,TXN00000769,USR93581,MCH6844,User claims account was compromised before transaction.,509.24,2026-03-18 00:00:00,,2026-04-06 00:00:00,OPEN,MEDIUM,Wrong Amount,IVR,,True,False,True,8558.62,Grocery,SUCCESS,False
CBK0000577,,USR81643,MCH3563,Customer says transaction was not authorized.,,2026-01-11 04:14:50,2026-01-11 00:00:00,2026-01-29 00:00:00,OPEN,LOW,Service Not Delivered,Branch,,False,False,True,,,,True
CBK0001437,TXN00009735,USR48653,MCH3671,Customer complaint text unclear due to poor call center notes.,1222.97,2026-02-04 00:00:00,2026-02-07 00:00:00,2026-02-15 00:00:00,PENDING_BANK,HIGH,Service Not Delivered,Chatbot,3.0,True,False,True,18658.91,Medical / Pharmacy,SUCCESS,False
CBK0000992,TXN00000272,USR31026,MCH2646,User claims account was compromised before transaction.,9250.0,2026-01-03 12:44:24,,2026-01-25 00:00:00,PENDING_BANK,MEDIUM,Account Takeover,Branch,,True,False,True,20254.73,Grocery,SUCCESS,False
CBK0000628,TXN00004074,USR56605,MCH8953,Payment made to unknown merchant as per customer statement.,3617.74,2026-02-24 20:57:00,2026-03-02 00:00:00,2026-03-23 00:00:00,REJECTED,LOW,Service Not Delivered,Email,5.0,True,True,True,15082.72,Hotel / Lodging,SUCCESS,False
CBK0001050,TXN00010429,USR33397,MCH2522,Customer complaint text unclear due to poor call center notes.,4066.0,2026-03-18 20:21:00,2026-05-03 00:00:00,2026-05-16 04:21:08,IN_PROGRESS,LOW,Duplicate Debit,IVR,45.0,True,False,True,2598.38,Grocery,SUCCESS,False
CBK0000364,TXN00017377,USR55664,MCH9309,Customer complaint text unclear due to poor call center notes. call dropped,9493.15,2026-02-02 00:00:00,2026-02-08 04:18:41,2026-02-19 00:00:00,OPEN,MEDIUM,Duplicate Debit,Branch,6.0,True,False,False,8985.72,Grocery,SUCCESS,False
CBK0002272,TXN00008542,USR97580,MCH5904,Customer says amount was debited twice.,16858.06,2026-01-12 05:13:00,2026-01-14 00:00:00,2026-01-21 00:00:00,PENDING_BANK,MEDIUM,Service Not Delivered,Chatbot,1.0,True,True,True,16858.06,Hotel / Lodging,SUCCESS,True
CBK0000106,TXN00016875,USR34270,MCH7335,Payment made to unknown merchant as per customer statement.,570.66,,,2026-04-19 00:00:00,PENDING_BANK,LOW,Unauthorized Transaction,Chatbot,,True,True,True,13029.84,Medical / Pharmacy,SUCCESS,False
CBK0000848,TXN00000823,USR23460,MCH5954,Customer says transaction was not authorized.,1982.27,2026-03-30 00:00:00,2026-04-29 00:00:00,2026-05-06 00:00:00,RESOLVED,LOW,Suspected Fraud,IVR,30.0,True,False,True,8344.14,Grocery,FAILED,False
CBK0000506,TXN00018031,USR67892,MCH2770,User reports money deducted but merchant denies receiving payment.,700.6,2026-01-19 00:00:00,2026-01-22 05:45:24,2026-02-18 00:00:00,REJECTED,MEDIUM,Wrong Amount,Call Center,3.0,True,False,True,12699.35,Misc Retail,SUCCESS,False
CBK0000714,TXN00000238,USR50454,MCH5655,Suspicious high-value payment disputed by customer.,2745.21,2026-02-06 00:00:00,2026-02-07 00:00:00,,PENDING_BANK,MEDIUM,Unauthorized Transaction,Email,1.0,True,False,False,617.66,Apparel,FAILED,False
CBK0002318,TXN00011955,USR35555,MCH3810,Suspicious high-value payment disputed by customer. call dropped,918.61,2026-03-22 10:52:40,2026-03-26 00:00:00,,PENDING_BANK,LOW,Customer Dispute,App,3.0,True,False,True,20807.32,Restaurant,SUCCESS,False
CBK0000557,TXN00012212,USR36059,MCH7684,User reports money deducted but merchant denies receiving payment.,2586.86,2026-02-03 00:00:00,2026-02-03 19:12:00,2026-02-09 00:00:00,PENDING_BANK,LOW,Duplicate Debit,Branch,0.0,True,True,False,12729.96,Restaurant,SUCCESS,False
CBK0001877,TXN00098339,USR15575,MCH5651,User says UPI PIN was not entered by them.,194.24,2026-01-29 20:48:22,2026-01-28 00:00:00,2026-02-04 00:00:00,IN_PROGRESS,LOW,Suspected Fraud,Chatbot,,False,False,False,,,,False
CBK0000601,TXN00017368,USR21789,MCH8779,Customer complaint text unclear due to poor call center notes.,24822.0,2026-02-07 00:00:00,2026-02-12 00:00:00,2026-02-26 00:00:00,IN_PROGRESS,MEDIUM,Service Not Delivered,Branch,5.0,True,True,True,24822.0,Transportation,SUCCESS,True
CBK0001786,TXN00091289,USR77896,MCH8389,Complaint received after multiple failed attempts.,954.04,2026-03-08 00:00:00,2026-03-19 00:00:00,,RESOLVED,CRITICAL,Service Not Delivered,Branch,11.0,False,True,True,,,,False
CBK0000102,TXN00013948,USR79115,MCH3570,Payment made to unknown merchant as per customer statement.,7171.27,2026-01-22 00:00:00,2026-01-29 19:15:57,2026-02-16 19:15:57,IN_PROGRESS,LOW,Customer Dispute,App,7.0,True,False,True,10691.1,,SUCCESS,False
CBK0000745,TXN00010462,USR47272,MCH8805,User reports money deducted but merchant denies receiving payment.,4246.38,2026-01-13 00:00:00,2026-01-17 00:35:00,2026-02-03 00:35:16,CLOSED,LOW,Account Takeover,Chatbot,4.0,True,False,True,13136.01,Grocery,SUCCESS,False
CBK0000748,TXN00009850,USR16745,MCH7753,Customer complaint text unclear due to poor call center notes.,1130.39,2026-02-06 07:19:27,2026-02-04 07:19:27,2026-02-21 00:00:00,OPEN,LOW,Suspected Fraud,Email,,True,True,False,12599.3,Hotel / Lodging,SUCCESS,False
CBK0002478,TXN00016308,USR74358,MCH6401,Suspicious high-value payment disputed by customer.,3857.22,2026-01-14 00:00:00,2026-01-17 21:14:00,2026-01-23 21:14:01,OPEN,LOW,Suspected Fraud,Chatbot,3.0,True,False,True,3742.22,Transportation,SUCCESS,False
CBK0002800,TXN00003664,USR55718,MCH3777,Customer says amount was debited twice.,1000.95,2026-01-08 06:03:43,2026-01-10 21:03:00,2026-01-31 21:03:00,CLOSED,MEDIUM,Service Not Delivered,IVR,2.0,True,False,False,882.44,Telecom,PENDING,False
CBK0002115,TXN00015780,USR98420,MCH7025,User says UPI PIN was not entered by them.,1404.29,2026-01-21 00:00:00,2026-02-06 03:02:02,2026-02-27 00:00:00,OPEN,MEDIUM,Customer Dispute,IVR,16.0,True,False,True,24919.1,Restaurant,SUCCESS,False
CBK0000948,TXN00019010,USR39487,MCH7891,Payment made to unknown merchant as per customer statement.,983.91,2026-02-18 00:00:00,2026-02-13 00:00:00,2026-02-27 00:00:00,PENDING_BANK,LOW,Account Takeover,Email,,True,True,True,3580.77,Medical / Pharmacy,SUCCESS,False
CBK0002763,TXN00010243,USR96392,MCH8516,merchant service was not delivered after payment.,1043.0,2026-03-29 07:29:00,2026-03-29 22:29:48,2026-04-14 00:00:00,RESOLVED,LOW,Wrong Amount,Call Center,0.0,True,True,False,11893.41,Misc Retail,FAILED,False
CBK0001826,TXN00012615,USR61997,MCH4353,Suspicious high-value payment disputed by customer.,2049.68,2026-02-02 00:00:00,2026-02-13 14:10:00,2026-03-03 14:10:36,PENDING_BANK,MEDIUM,Unauthorized Transaction,App,11.0,True,False,True,22734.91,Grocery,SUCCESS,False
CBK0000378,TXN00018467,USR80805,MCH5264,customer says transaction was not authorized.,688.0,2026-02-14 00:00:00,,2026-03-15 00:00:00,IN_PROGRESS,MEDIUM,Duplicate Debit,Branch,,True,False,False,14213.19,Restaurant,SUCCESS,False
CBK0001134,TXN00017548,USR13243,MCH9359,User reports money deducted but merchant denies receiving payment.,6612.88,2026-03-11 00:00:00,2026-03-13 00:00:00,2026-03-29 00:00:00,RESOLVED,MEDIUM,Duplicate Debit,IVR,2.0,True,False,True,12358.0,Hotel / Lodging,SUCCESS,False
CBK0001731,TXN00004984,USR87558,MCH9299,User reports money deducted but merchant denies receiving payment.,1369.23,2026-03-31 00:00:00,2026-04-05 00:00:00,,RESOLVED,HIGH,Account Takeover,Chatbot,5.0,True,False,True,20979.1,Transportation,SUCCESS,False
CBK0002574,TXN00017235,USR62800,MCH8945,User says UPI PIN was not entered by them.,18567.74,2026-02-08 05:11:43,2026-02-12 02:11:43,2026-02-25 02:11:00,PENDING_BANK,MEDIUM,Service Not Delivered,IVR,3.0,True,False,True,19271.61,,SUCCESS,False
CBK0001494,TXN00012935,USR97835,MCH9262,User reports money deducted but merchant denies receiving payment.,7997.0,2026-01-26 00:00:00,2026-01-27 01:43:00,2026-02-13 00:00:00,OPEN,LOW,Customer Dispute,Chatbot,1.0,True,False,False,16452.19,Hotel / Lodging,SUCCESS,False
CBK0001678,TXN00013912,USR44975,MCH7114,Customer says amount was debited twice.,1478.88,2026-01-18 00:00:00,2026-01-19 00:00:00,2026-02-10 00:00:00,OPEN,HIGH,Service Not Delivered,IVR,1.0,True,False,False,3488.52,Grocery,SUCCESS,False
CBK0001643,TXN00000106,USR58071,MCH5954,Complaint received after multiple failed attempts.,7755.19,2026-02-11 00:00:00,2026-02-19 08:16:00,,PENDING_BANK,CRITICAL,Unauthorized Transaction,Chatbot,8.0,True,False,True,6239.81,Hotel / Lodging,SUCCESS,False
CBK0000190,TXN00009749,USR32223,MCH5076,Customer says transaction was not authorized.,193.15,2026-01-15 00:00:00,2026-01-23 00:00:00,2026-02-02 00:00:00,RESOLVED,LOW,Wrong Amount,IVR,8.0,True,False,False,911.0,Book Store,SUCCESS,False
CBK0000556,TXN00013406,USR49847,MCH4590,Customer complaint text unclear due to poor call center notes.,6052.19,2026-03-08 00:00:00,2026-03-24 02:07:00,2026-04-16 00:00:00,OPEN,HIGH,Suspected Fraud,IVR,16.0,True,False,False,8628.4,,SUCCESS,False
CBK0000222,TXN00003640,USR39837,MCH5980,Suspicious high-value payment disputed by customer.,2301.83,2026-01-07 11:53:00,2026-01-09 00:00:00,2026-01-24 12:53:46,PENDING_BANK,MEDIUM,Account Takeover,Call Center,1.0,True,False,True,5196.45,Department Store,SUCCESS,False
