merchant_id,merchant_name,state,mcc_clean,merchant_category_clean,business_type_clean,city_clean,onboarding_date_clean,merchant_status_clean,avg_ticket_was_negative,declared_avg_ticket_size_clean,settlement_account_on_file
MCH4827,"Deol, Rastogi and Khatri",Uttar Pradesh,4814,Telecom,Sole Proprietor,Lucknow,2024-05-10 03:12:00,ACTIVE,False,810.0,False
MCH9826,RANA AND SONS,Karnataka,,,Private Limited,Bangalore,2023-07-07 16:29:00,ACTIVE,False,739.28,True
MCH2582,Lal PLC,Delhi,5912,Medical / Pharmacy,Sole Proprietor,Delhi,2025-09-13 00:00:00,ACTIVE,False,1344.48,False
MCH8268,Krishnamurthy-Chopra,Tamil Nadu,5942,Book Store,Private Limited,Chennai,2025-09-13 00:00:00,ACTIVE,False,1218.95,True
MCH6556,"gala, kale and manne",Delhi,5699,Apparel,Partnership,Delhi,2025-08-22 00:00:00,ACTIVE,False,760.0,False
MCH1072,Kalla-Khalsa,Maharashtra,5812,Restaurant,Private Limited,Mumbai,2025-11-10 00:00:00,INACTIVE,False,422.23,False
MCH5979,Mani Group,Karnataka,4131,Transportation,Private Limited,Bangalore,2024-07-15 00:00:00,SUSPENDED,False,4686.23,False
MCH2403,Chana-Yohannan,West Bengal,5411,Grocery,Partnership,Kolkata,2025-07-28 00:00:00,ACTIVE,False,574.13,False
MCH2347,"Dara, Ravel and Soni",Punjab,5912,Medical / Pharmacy,Sole Proprietor,Amritsar,2023-12-09 00:00:00,ACTIVE,False,3169.93,True
MCH3189,Prasad Inc,Uttar Pradesh,4814,Telecom,Individual,Lucknow,2025-07-30 00:00:00,ACTIVE,False,2516.09,False
MCH1974,Kap00r LLC,Tamil Nadu,4131,Transportation,Partnership,Chennai,2024-05-12 08:25:13,ACTIVE,False,,True
MCH2710,"Batta, Shetty and Ka1ita",Telangana,5699,Apparel,Individual,Hyderabad,2025-08-17 02:25:30,ACTIVE,False,109.84,True
MCH2994,Kumar PLC,Punjab,4814,Telecom,Sole Proprietor,Jalandhar,2024-11-13 00:00:00,ACTIVE,False,653.34,False
MCH1126,"Nayak, Dhaliwal and Soman",Punjab,5411,Grocery,Partnership,Jalandhar,2026-02-12 00:00:00,ACTIVE,False,564.83,False
MCH2157,PARMER-SINHA,Delhi,5912,Medical / Pharmacy,Partnership,Delhi,2023-10-22 03:49:00,ACTIVE,False,1536.42,False
MCH7925,"Bedi, Shroff and Nadkarni",Uttar Pradesh,4131,Transportation,Sole Proprietor,Lucknow,2023-07-07 00:00:00,ACTIVE,False,2480.62,True
MCH4237,"Deshmukh, Ghose and Chhabra",Maharashtra,,,Sole Proprietor,Pune,2024-02-12 12:00:50,SUSPENDED,False,5905.65,False
MCH7744,NATH PLC,Punjab,5311,Department Store,Individual,Amritsar,2026-02-08 11:39:38,ACTIVE,True,283.48,False
MCH1401,Din and Sons,Punjab,5411,Grocery,Individual,Amritsar,2025-07-20 20:31:24,ACTIVE,False,286.09,True
MCH5476,Buch Group,Delhi,,,Private Limited,Delhi,2024-03-08 00:00:00,ACTIVE,False,1311.87,False
MCH1059,Prasad Ltd,Telangana,4814,Telecom,Partnership,Hyderabad,2023-03-18 00:00:00,ACTIVE,False,4187.75,True
MCH7026,Ganesan-Manda,Maharashtra,7011,Hotel / Lodging,Sole Proprietor,Mumbai,2025-09-30 00:00:00,ACTIVE,False,1364.0,True
MCH7949,Vohra-Chaudhary,Maharashtra,4131,Transportation,Private Limited,Mumbai,2023-10-14 00:00:00,ACTIVE,False,265.37,False
MCH8473,"Tella, Dara and Krish",Maharashtra,4814,Telecom,Private Limited,Mumbai,2025-06-21 06:51:14,ACTIVE,False,320.84,False
MCH7144,"char, kapadia and palla",Maharashtra,5999,Misc Retail,Private Limited,Mumbai,2025-03-23 00:00:00,INACTIVE,False,4555.85,True
MCH1075,Pingle-Mohan,Punjab,5912,Medical / Pharmacy,Sole Proprietor,Ludhiana,2025-02-24 00:00:00,ACTIVE,False,1639.19,True
MCH1736,Barman Inc,Rajasthan,4131,Transportation,Partnership,Jaipur,2025-06-08 20:56:00,ACTIVE,False,1937.05,False
MCH4496,"Shroff,AhujaandKumar",Punjab,4814,Telecom,Partnership,Amritsar,2025-05-11 18:25:00,ACTIVE,True,497.26,True
MCH9091,"Dewan, Hayre and Kala",Punjab,4131,Transportation,Sole Proprietor,Amritsar,,INACTIVE,False,4267.28,True
MCH6882,"Thaker, Hans and Chandra",Uttar Pradesh,4131,Transportation,Private Limited,Lucknow,2025-02-10 06:27:51,INACTIVE,False,274.11,True
MCH4736,Suresh-Gola,Maharashtra,5942,Book Store,Partnership,Mumbai,2023-08-24 02:12:00,ACTIVE,False,885.16,True
MCH3882,Kannan PLC,Maharashtra,5912,Medical / Pharmacy,Individual,Poona,2024-06-08 00:00:00,ACTIVE,False,1470.9,True
MCH8568,Krishna-Agrawal,West Bengal,4814,Telecom,Partnership,Kolkata,2024-10-25 03:43:00,INACTIVE,False,412.1,True
MCH2075,"Dhar,DeoandRau",Delhi,5912,Medical / Pharmacy,Individual,Delhi,2024-09-01 00:59:41,ACTIVE,False,1584.12,True
MCH4006,Thakur-Narayan,Punjab,5411,Grocery,Private Limited,Amritsar,2024-06-23 00:00:00,INACTIVE,False,282.17,True
MCH9394,Pal-Taneja,Punjab,4814,Telecom,Private Limited,Ludhiana,2024-01-02 00:00:00,INACTIVE,False,311.59,False
MCH3817,Subramanian Group,Punjab,5311,Department Store,Sole Proprietor,Ludhiana,,ACTIVE,False,3916.72,True
MCH2658,"Parmar, Purohit and Bhasin",Karnataka,5812,Restaurant,Sole Proprietor,Bangalore,,ACTIVE,False,548.82,True
MCH4922,Cheema Group,Telangana,5999,Misc Retail,Partnership,Hyderabad,2024-03-20 00:00:00,ACTIVE,False,324.81,False
MCH6420,Wadhwa and Sons,Karnataka,5912,Medical / Pharmacy,Partnership,Bangalore,,ACTIVE,False,160.44,True
MCH3167,"grewal, biswas and naidu",Rajasthan,5411,Grocery,Sole Proprietor,Jaipur,2024-02-19 00:00:00,ACTIVE,False,2704.22,False
MCH1987,"DORA, SARMA AND BISWAS",Maharashtra,4814,Telecom,Partnership,Mumbai,2023-01-31 00:00:00,ACTIVE,False,3268.84,True
MCH5710,Karnik Ltd,Rajasthan,5942,Book Store,Partnership,Jaipur,2025-12-24 00:00:00,ACTIVE,False,2156.34,True
MCH6789,Sanghvi-Garg,West Bengal,5699,Apparel,Individual,Kolkata,,ACTIVE,False,8043.93,True
MCH5807,Madan Ltd,Punjab,5311,Department Store,Sole Proprietor,Jalandar,2023-11-06 00:00:00,ACTIVE,False,1974.14,True
MCH4389,"Bobal, Chakrabarti and Dash",Maharashtra,5912,Medical / Pharmacy,Sole Proprietor,Pune,2026-02-04 00:00:00,ACTIVE,False,445.95,False
MCH6072,"Bassi, Sarma and Yohannan",Tamil Nadu,,,Sole Proprietor,Chennai,2024-01-14 00:00:00,ACTIVE,False,1959.53,True
MCH7619,"ranganathan, kumer and pandya",West Bengal,5311,Department Store,Private Limited,Kolkata,2023-11-02 00:00:00,ACTIVE,False,,True
MCH6050,"Choudhary, Shanker and Rajan",Punjab,5812,Restaurant,Individual,Ldh,2024-03-26 21:03:47,ACTIVE,True,2324.79,True
MCH4490,"DOSHI, RAJ AND BUMB",Punjab,5411,Grocery,Partnership,Ldh,2025-07-28 00:00:00,ACTIVE,False,748.4,True
MCH4031,"Mitra, Bali and Rai",Uttar Pradesh,5942,Book Store,Private Limited,Lucknow,2026-01-12 00:00:00,ACTIVE,False,9089.26,False
MCH3031,Morar and Sons,Maharashtra,5411,Grocery,Individual,Pune,2025-04-23 00:00:00,ACTIVE,False,4053.43,False
MCH4700,"rajan, garg and ray",Tamil Nadu,,,Individual,Chennai,,ACTIVE,False,805.94,True
MCH9517,MENON INC,Maharashtra,,,Sole Proprietor,Mumbai,2023-09-23 00:00:00,ACTIVE,True,1486.34,True
MCH1763,Dhillon Ltd,Punjab,,,Partnership,Jalandhar,2026-02-22 00:00:00,ACTIVE,False,231.69,True
MCH7074,CHAKRABARTI-RAMA,Maharashtra,4131,Transportation,Individual,Poona,2025-06-08 00:00:00,ACTIVE,False,843.0,True
MCH3680,Pradhan Ltd,Telangana,4131,Transportation,Private Limited,Hyderabad,2025-11-22 00:00:00,ACTIVE,False,519.26,True
MCH3974,"Mishra, Baral and Char",Tamil Nadu,5942,Book Store,Sole Proprietor,Chennai,2026-02-22 00:00:00,SUSPENDED,False,2017.65,True
MCH7736,Kara PLC,Punjab,5699,Apparel,Individual,Amritsar,2024-01-02 00:00:00,ACTIVE,False,778.45,False
MCH1872,rege llc,Karnataka,4814,Telecom,Partnership,Bangalore,2024-06-26 00:00:00,ACTIVE,False,768.52,False
MCH7194,Shan and S0ns,Punjab,4131,Transportation,Individual,Ludhiana,,ACTIVE,False,983.19,False
MCH6742,"Garde, Chaudhry and Mistry",Punjab,7011,Hotel / Lodging,Sole Proprietor,Jalandhar,2024-05-03 00:00:00,ACTIVE,False,646.0,False
MCH2289,Tank-Datta,Telangana,5812,Restaurant,Private Limited,Hyderabad,2025-10-26 00:00:00,ACTIVE,False,372.03,True
MCH1674,"Bansal, Babu and Bansal",Tamil Nadu,5699,Apparel,Individual,Chennai,2024-11-03 05:59:00,ACTIVE,False,811.0,False
MCH7412,Chand-Bada1,Maharashtra,5812,Restaurant,Private Limited,Mumbai,2025-08-15 00:00:00,INACTIVE,False,539.2,False
MCH1107,Sen-Das,Tamil Nadu,,,Private Limited,Chennai,2024-09-16 00:00:00,ACTIVE,False,,True
MCH4167,"Thakur, Purohit and Gade",Uttar Pradesh,5311,Department Store,Individual,Lucknow,2024-06-08 00:00:00,ACTIVE,False,642.28,True
MCH1581,"Nayak, Verma and Sawhney",Maharashtra,5311,Department Store,Partnership,Mumbai,2025-01-11 00:00:00,ACTIVE,False,3655.93,False
MCH3678,"Ramanathan, Oza and Aggarwal",Punjab,5699,Apparel,Partnership,Jalandhar,2023-04-03 10:00:00,ACTIVE,False,1617.86,True
MCH2200,Choudhry-Vig,Rajasthan,4814,Telecom,Private Limited,Jaipur,2023-04-21 06:16:00,ACTIVE,False,207.14,True
MCH2754,Chahal Group,Punjab,5812,Restaurant,Sole Proprietor,Amritsar,2023-09-27 00:00:00,ACTIVE,False,1452.51,False
MCH7577,"Gandhi, Golla and Arora",Punjab,5699,Apparel,Private Limited,Amritsar,2023-01-26 00:00:00,ACTIVE,False,,True
MCH5093,Khatri-Kata,Rajasthan,5411,Grocery,Partnership,Jaipur,2024-10-28 00:00:00,INACTIVE,False,1344.37,False
MCH1366,"shah, roy and srinivasan",West Bengal,,,Sole Proprietor,Kolkata,2023-08-03 07:31:06,ACTIVE,False,935.11,True
MCH2189,"Mammen, Balakrishnan and Prakash",Rajasthan,5311,Department Store,Sole Proprietor,Jaipur,2025-05-14 00:00:00,ACTIVE,False,2363.97,False
MCH9440,Ratti LLC,Punjab,5311,Department Store,Individual,Jalandhar,,ACTIVE,False,186.6,True
MCH1879,muni-sachdeva,Tamil Nadu,5999,Misc Retail,Individual,Chennai,2023-12-16 00:00:00,ACTIVE,False,687.52,True
MCH6809,Reddy-Bhatt,Karnataka,,,Partnership,Bangalore,2024-08-05 00:00:00,ACTIVE,False,2382.0,False
MCH7585,Rattan-Ratti,Maharashtra,5699,Apparel,Partnership,Pune,2026-02-10 00:00:00,ACTIVE,True,3222.54,False
MCH3072,Vora-Soman,Punjab,5699,Apparel,Individual,Amritsar,2026-02-13 04:04:19,ACTIVE,False,1993.93,True
MCH8352,Tailor and Sons,Uttar Pradesh,7011,Hotel / Lodging,Sole Proprietor,Lko,2024-11-06 00:00:00,ACTIVE,False,1393.59,False
MCH4260,"Kalla, Banerjee and Choudhary",Punjab,4814,Telecom,Partnership,Ldh,,ACTIVE,False,389.14,False
MCH3732,"Bhat, Sarin and Wag1e",Uttar Pradesh,,,Sole Proprietor,Lucknow,2025-06-23 19:32:43,ACTIVE,False,604.0,False
MCH8076,Banerjee Group,Uttar Pradesh,4814,Telecom,Private Limited,Lucknow,2025-06-08 00:00:00,ACTIVE,False,1709.68,False
MCH5490,"Bahl, Kakar and Dara",Telangana,5699,Apparel,Individual,Hyderabad,2025-12-28 00:00:00,ACTIVE,False,1917.65,True
MCH3715,BANSAL INC,Uttar Pradesh,5942,Book Store,Individual,Lucknow,2024-11-27 00:00:00,SUSPENDED,False,2025.81,False
MCH1588,Doctor Ltd,Punjab,4131,Transportation,Individual,Ludhiana,2025-07-27 00:00:00,SUSPENDED,False,1791.21,True
MCH6949,"Dada, Suri and Chhabra",Maharashtra,7011,Hotel / Lodging,Sole Proprietor,Poona,2024-01-26 00:00:00,ACTIVE,False,333.77,True
MCH9919,"Ramaswamy,PallandBahri",Maharashtra,5912,Medical / Pharmacy,Private Limited,Mumbai,2026-02-09 00:00:00,ACTIVE,False,1346.24,False
MCH7145,Ratti and Sons,Maharashtra,,,Sole Proprietor,Pune,2025-07-01 00:00:00,ACTIVE,False,1161.56,True
MCH7100,Sanghvi-Pandit,Maharashtra,5699,Apparel,Individual,Pune,2024-07-09 00:00:00,ACTIVE,True,638.61,False
MCH4055,rai plc,Punjab,5812,Restaurant,Private Limited,Ludhiana,2023-08-12 00:00:00,ACTIVE,False,283.42,True
MCH7281,Kalita-Mistry,Telangana,4814,Telecom,Private Limited,Hyderabad,2024-11-24 00:00:00,ACTIVE,False,2941.71,True
MCH2154,"Chhabra, Walla and Ramakrishnan",Punjab,5942,Book Store,Sole Proprietor,Ludhiana,2023-10-28 00:00:00,INACTIVE,False,1662.0,False
MCH7501,Jayaraman Inc,West Bengal,5311,Department Store,Partnership,Kolkata,2024-03-10 00:00:00,ACTIVE,False,2898.16,True
MCH7549,Narayan PLC,West Bengal,7011,Hotel / Lodging,Sole Proprietor,Kolkata,2023-02-22 04:38:14,INACTIVE,False,2720.0,True
MCH3172,KumarandSons,Punjab,5311,Department Store,Partnership,Amritsar,2026-01-14 00:00:00,ACTIVE,False,3144.22,False
MCH1063,"Samra, Sur and Venkataraman",Tamil Nadu,5999,Misc Retail,Private Limited,Chennai,2023-06-13 00:00:00,ACTIVE,False,1297.7,True
MCH4599,Majumdar-Choudhary,Maharashtra,,,Private Limited,Mumbai,2023-03-05 16:37:00,INACTIVE,False,1341.81,True
MCH8345,"Srinivas, Bali and Bhatt",Punjab,7011,Hotel / Lodging,Sole Proprietor,Jalandhar,2023-02-08 02:01:40,INACTIVE,False,1909.16,False
MCH7846,Chad-Gole,Maharashtra,,,Individual,Mumbai,2023-08-24 00:00:00,ACTIVE,False,228.0,True
MCH9302,Savant-Dave,Karnataka,5311,Department Store,Partnership,Bangalore,2025-08-17 00:00:00,ACTIVE,False,543.56,False
MCH9136,Mody Ltd,Tamil Nadu,5411,Grocery,Individual,Chennai,2024-07-10 00:00:00,ACTIVE,False,1976.5,True
MCH8145,Dhi110n LLC,Tamil Nadu,7011,Hotel / Lodging,Private Limited,Chennai,2025-12-10 00:00:00,ACTIVE,False,180.43,False
MCH7298,"SANGHA, SANGHA AND KULKARNI",Delhi,5411,Grocery,Individual,Delhi,2024-01-28 17:48:18,ACTIVE,False,1661.92,True
MCH3055,"Batta, Sha and Dugar",Tamil Nadu,7011,Hotel / Lodging,Private Limited,Chennai,2025-08-18 17:51:00,ACTIVE,False,262.1,True
MCH3796,Swaminathan Ltd,Maharashtra,5699,Apparel,Partnership,Poona,2023-02-04 20:17:32,ACTIVE,False,1024.22,False
MCH1617,Cherian LLC,Telangana,5311,Department Store,Individual,Hyderabad,2024-02-09 07:13:57,ACTIVE,True,11340.36,True
MCH9220,"Agate,BoaseandKurian",Delhi,4131,Transportation,Sole Proprietor,Delhi,,INACTIVE,True,728.01,True
MCH3161,Mittal-Bawa,Punjab,5999,Misc Retail,Private Limited,Jalandar,2023-04-01 15:06:38,ACTIVE,False,2703.14,False
MCH7111,Kohli-Zachariah,Punjab,5411,Grocery,Partnership,Ldh,2025-08-04 00:00:00,ACTIVE,False,585.6,True
MCH9665,Baria and Sons,Tamil Nadu,5699,Apparel,Sole Proprietor,Chennai,2023-08-09 00:00:00,SUSPENDED,False,4561.8,True
MCH2094,Ratti Ltd,Karnataka,5411,Grocery,Sole Proprietor,Bangalore,,ACTIVE,False,4897.48,True
MCH6255,"GUPTA, KIBE AND AURORA",Uttar Pradesh,7011,Hotel / Lodging,Partnership,Lucknow,2023-10-31 04:07:14,ACTIVE,False,3182.0,True
MCH5278,"Sarraf, Peri and Ratti",West Bengal,5999,Misc Retail,Private Limited,Kolkata,2025-04-27 00:00:00,ACTIVE,False,1446.64,False
MCH3567,"Ahuja, Mody and Radhakrishnan",Uttar Pradesh,5411,Grocery,Sole Proprietor,Lko,2023-09-24 03:33:54,ACTIVE,False,1060.67,False
MCH7164,"Tata, Sachdeva and Palan",Punjab,4131,Transportation,Individual,Jalandhar,2023-08-10 05:30:25,ACTIVE,False,519.18,True
MCH5245,"Bhatt, Kakar and Boase",Punjab,5311,Department Store,Individual,Jalandhar,2025-06-27 04:58:08,ACTIVE,False,2923.74,True
MCH7814,Mallick-Puri,Rajasthan,5812,Restaurant,Sole Proprietor,Jaipur,2024-03-01 00:00:00,ACTIVE,True,2963.54,False
MCH9082,SESHADRI GROUP,Rajasthan,5812,Restaurant,Sole Proprietor,Jaipur,2025-11-24 03:08:55,ACTIVE,False,862.0,False
MCH2701,"Prabhakar, Saraf and Mand",Telangana,7011,Hotel / Lodging,Private Limited,Hyderabad,2023-01-25 00:00:00,ACTIVE,False,2599.41,True
MCH1409,Baral LLC,Telangana,5912,Medical / Pharmacy,Individual,Hyderabad,2023-03-06 00:00:00,ACTIVE,True,1891.12,False
MCH6943,Vyas Group,Punjab,5699,Apparel,Individual,Amritsar,2023-04-11 00:00:00,ACTIVE,True,651.75,True
MCH1498,Deo-Mand,Tamil Nadu,5999,Misc Retail,Sole Proprietor,Chennai,2025-03-01 00:00:00,ACTIVE,False,1460.33,False
MCH5367,REDDY-CHAKRABORTY,Maharashtra,5699,Apparel,Sole Proprietor,Mumbai,2025-03-01 03:24:42,ACTIVE,False,1679.09,True
MCH7262,Loke LLC,Maharashtra,4814,Telecom,Partnership,Mumbai,2023-12-13 00:00:00,ACTIVE,False,3675.05,True
MCH7344,Rama-Shukla,Telangana,5699,Apparel,Sole Proprietor,Hyderabad,2023-10-11 00:00:00,ACTIVE,False,1447.45,False
MCH6523,Ramanathan-Wali,Karnataka,5999,Misc Retail,Private Limited,Bangalore,2024-08-27 00:00:00,ACTIVE,False,2272.75,True
MCH2450,bail plc,Telangana,5812,Restaurant,Private Limited,Hyderabad,2024-04-25 12:52:00,ACTIVE,False,3923.0,True
MCH3075,Bedi-Ramanathan,Punjab,4131,Transportation,Individual,Jalandhar,2023-09-29 00:00:00,ACTIVE,False,1301.0,True
MCH9836,"Nori, Malhotra and Deep",Tamil Nadu,7011,Hotel / Lodging,Sole Proprietor,Chennai,,ACTIVE,False,3007.0,True
MCH6090,Bahl-Ramanathan,Punjab,7011,Hotel / Lodging,Sole Proprietor,Jalandar,2025-03-10 00:29:05,ACTIVE,False,1685.43,True
MCH3688,"Nayak, Brar and Sahni",Tamil Nadu,4814,Telecom,Individual,Chennai,2025-08-20 00:00:00,SUSPENDED,False,2787.88,False
MCH8131,Sekhon-Agrawal,West Bengal,5999,Misc Retail,Private Limited,Kolkata,2023-05-15 00:00:00,INACTIVE,False,5430.66,False
MCH7276,Talwar-Kant,Rajasthan,4131,Transportation,Partnership,Jaipur,2023-06-23 22:04:06,ACTIVE,False,692.16,False
MCH8018,Lad PLC,West Bengal,5411,Grocery,Private Limited,Kolkata,2025-03-27 00:00:00,ACTIVE,False,655.7,True
MCH9102,sastry-wali,Maharashtra,5942,Book Store,Private Limited,Poona,2025-06-30 04:03:18,ACTIVE,False,1846.0,True
MCH3017,Ramanathan and Sons,Delhi,5311,Department Store,Partnership,Delhi,2024-07-06 00:00:00,ACTIVE,True,3967.02,False
MCH6051,"Prashad, Date and Sodhi",Punjab,5311,Department Store,Private Limited,Jalandhar,2026-01-18 00:00:00,ACTIVE,True,212.27,False
MCH4977,ARORA-NAYAK,Punjab,5999,Misc Retail,Individual,Ldh,2025-03-05 00:00:00,ACTIVE,False,1505.38,False
MCH9418,"BORA, VENKATESH AND LOKE",Karnataka,5411,Grocery,Individual,Bangalore,2024-05-22 00:00:00,SUSPENDED,False,1520.21,True
MCH4114,"Pandya, Jayaraman and Ray",Telangana,4814,Telecom,Sole Proprietor,Hyderabad,2025-01-15 00:00:00,INACTIVE,False,436.15,True
MCH8825,"mandal, chaudhari and savant",Punjab,5699,Apparel,Individual,Jalandhar,2025-07-27 00:00:00,ACTIVE,False,1817.3,True
MCH1696,Prakash-Dhar,Karnataka,5411,Grocery,Partnership,Bangalore,2025-09-01 00:00:00,ACTIVE,False,567.04,True
MCH4440,"Krishna, Bora and Swaminathan",Punjab,5699,Apparel,Private Limited,Jalandar,2023-04-29 00:00:00,SUSPENDED,False,749.44,True
MCH1830,shan llc,Uttar Pradesh,7011,Hotel / Lodging,Private Limited,Lucknow,,ACTIVE,False,405.35,True
MCH8449,Mani-Ramachandran,Delhi,5912,Medical / Pharmacy,Partnership,Delhi,2024-12-27 07:20:47,ACTIVE,False,461.73,True
MCH1093,"dubey, uppal and bhatt",Maharashtra,5812,Restaurant,Private Limited,Poona,2025-04-26 00:00:00,INACTIVE,False,4005.67,False
MCH3008,"Datta, Sarkar and Nori",Punjab,5311,Department Store,Partnership,Ldh,2024-11-11 00:00:00,ACTIVE,True,522.31,False
MCH5159,"Boase, Nadkarni and Kala",Rajasthan,4131,Transportation,Private Limited,Jaipur,2025-05-18 00:00:00,ACTIVE,False,214.1,True
MCH5333,Rajagopal-Agate,Punjab,4814,Telecom,Sole Proprietor,Amritsar,,INACTIVE,False,15510.71,False
MCH2498,Peri-Sachdeva,Uttar Pradesh,7011,Hotel / Lodging,Individual,Lucknow,2024-07-22 00:00:00,ACTIVE,False,1576.69,True
MCH4235,NAGAR-SHARMA,West Bengal,5311,Department Store,Sole Proprietor,Kolkata,2024-10-02 00:00:00,ACTIVE,False,1671.65,False
MCH4636,Sura and Sons,Maharashtra,5699,Apparel,Partnership,Mumbai,2023-12-17 17:58:35,ACTIVE,False,,True
MCH1124,"Hayre, Chana and Bhasin",Rajasthan,5699,Apparel,Sole Proprietor,Jaipur,2024-05-10 00:00:00,ACTIVE,False,843.01,False
MCH7828,Jhaveri and Sons,West Bengal,5699,Apparel,Individual,Kolkata,2026-02-23 00:00:00,ACTIVE,False,3105.54,True
MCH6277,"MANGAT, KAUR AND GUHA",Delhi,7011,Hotel / Lodging,Partnership,Delhi,2024-04-07 03:31:48,ACTIVE,False,1786.0,False
MCH4690,"Dutt, Mukhopadhyay and Dara",Punjab,5999,Misc Retail,Sole Proprietor,Amritsar,2023-04-24 22:55:00,SUSPENDED,True,390.23,True
MCH1243,"Buch, Atwal and Roy",Punjab,5912,Medical / Pharmacy,Partnership,Ludhiana,2025-06-12 08:43:00,ACTIVE,False,1323.94,False
MCH8389,Thaman Group,Maharashtra,,,Individual,Mumbai,2024-02-17 16:36:00,INACTIVE,False,1716.78,True
MCH8601,CHAHAL-PAREKH,Punjab,5812,Restaurant,Private Limited,Amritsar,2025-02-20 00:00:00,ACTIVE,True,600.58,True
MCH7997,"Rattan, Naik and Singh",Maharashtra,5999,Misc Retail,Individual,Poona,2024-05-31 14:52:38,ACTIVE,True,397.79,True
MCH6078,Oza-Srinivasan,Maharashtra,4814,Telecom,Individual,Mumbai,2023-10-15 19:51:00,ACTIVE,False,4379.06,False
MCH7058,"Barad,PalandBoase",West Bengal,5311,Department Store,Individual,Kolkata,2025-12-06 04:07:00,ACTIVE,False,1284.51,True
MCH9415,Krishnamurthy-Warrior,Punjab,7011,Hotel / Lodging,Sole Proprietor,Ludhiana,2023-02-21 00:00:00,ACTIVE,False,438.69,False
MCH4364,SASTRY-SHETTY,West Bengal,4131,Transportation,Sole Proprietor,Kolkata,2024-06-14 00:00:00,ACTIVE,False,1128.0,True
MCH9778,"chandra, subramanian and borde",Karnataka,5942,Book Store,Private Limited,Bangalore,2025-05-20 15:00:27,ACTIVE,False,2313.1,True
MCH2730,Nayar and Sons,Rajasthan,7011,Hotel / Lodging,Sole Proprietor,Jaipur,2023-06-30 00:00:00,ACTIVE,False,1113.62,False
MCH3743,doctor ltd,Telangana,5912,Medical / Pharmacy,Sole Proprietor,Hyderabad,2023-01-16 20:06:00,ACTIVE,False,12417.3,True
MCH1730,Buch Ltd,West Bengal,5699,Apparel,Individual,Kolkata,2023-04-25 00:00:00,ACTIVE,False,813.32,False
MCH1921,Raj LLC,Uttar Pradesh,5999,Misc Retail,Partnership,Lucknow,2024-02-12 00:00:00,ACTIVE,False,2280.24,True
MCH3795,Sinha-Ramesh,Telangana,4814,Telecom,Partnership,Hyderabad,2024-06-19 00:00:00,ACTIVE,False,1083.1,True
MCH7057,"Lad, Kala and Bhagat",Rajasthan,4814,Telecom,Partnership,Jaipur,2026-02-10 15:50:00,ACTIVE,False,1333.8,False
MCH9560,Puri-Ahluwalia,Punjab,5999,Misc Retail,Partnership,Ludhiana,2025-06-21 05:09:56,ACTIVE,False,1176.68,True
MCH3129,"Ghose,HariandGarde",Punjab,5411,Grocery,Sole Proprietor,Ludhiana,2025-06-27 03:24:00,ACTIVE,False,1908.27,True
MCH5857,"VARUGHESE, VORA AND CHOKSHI",Uttar Pradesh,4814,Telecom,Individual,Lucknow,2025-11-21 00:00:00,INACTIVE,False,687.33,False
MCH6200,"Kapadia, Bail and Badal",Tamil Nadu,4131,Transportation,Private Limited,Chennai,2023-12-09 00:00:00,ACTIVE,False,1183.13,False
MCH5631,"Bhattacharyya, Behl and Barad",Karnataka,5699,Apparel,Sole Proprietor,Bangalore,2025-08-30 16:56:41,ACTIVE,False,857.0,True
MCH9430,"Shetty, Pau and Chhabra",Maharashtra,4814,Telecom,Partnership,Poona,2023-10-31 00:00:00,ACTIVE,False,927.24,False
MCH4211,Amb1e-Saha,Delhi,,,Sole Proprietor,Delhi,2023-06-27 00:00:00,ACTIVE,False,525.0,False
MCH6366,"hora, edwin and zacharia",Punjab,4814,Telecom,Sole Proprietor,Ludhiana,2025-03-29 00:00:00,ACTIVE,False,780.59,True
MCH3637,Pai-Parikh,Telangana,5812,Restaurant,Sole Proprietor,Hyderabad,2024-06-26 00:00:00,ACTIVE,False,3420.81,False
MCH8446,Kuruvi11a Gr0up,Tamil Nadu,5999,Misc Retail,Sole Proprietor,Chennai,2025-07-07 00:00:00,ACTIVE,False,979.24,False
MCH1454,Mishra-Batra,Telangana,5999,Misc Retail,Sole Proprietor,Hyderabad,2025-12-02 20:43:00,ACTIVE,False,163.44,True
MCH1968,Shroff-Mani,Maharashtra,,,Partnership,Mumbai,2024-04-10 00:00:00,ACTIVE,False,1674.0,True
MCH7955,"Andra, Oommen and Salvi",Punjab,5699,Apparel,Partnership,Amritsar,2023-02-02 00:00:00,ACTIVE,True,2313.71,True
MCH4102,Dass LLC,West Bengal,5912,Medical / Pharmacy,Partnership,Kolkata,2026-02-19 00:00:00,ACTIVE,False,375.32,True
MCH9153,Amble and Sons,Punjab,4131,Transportation,Sole Proprietor,Amritsar,2025-04-11 00:00:00,ACTIVE,False,,True
MCH2237,Chatterjee-Din,Uttar Pradesh,4814,Telecom,Sole Proprietor,Lucknow,2023-01-23 00:00:00,ACTIVE,False,,True
